Human_date,Channel,kwh,db_date,
9/15/2019 16:00,10,0.942,2019-09-15 16:00:00,
9/15/2019 17:00,10,1.66,2019-09-15 17:00:00,
9/15/2019 18:00,10,1.38,2019-09-15 18:00:00,
9/15/2019 19:00,10,2.007,2019-09-15 19:00:00,
9/15/2019 20:00,10,1.02,2019-09-15 20:00:00,
9/15/2019 21:00,10,1.18,2019-09-15 21:00:00,
9/15/2019 22:00,10,1.663,2019-09-15 22:00:00,
9/15/2019 23:00,10,1.088,2019-09-15 23:00:00,
9/16/2019 0:00,10,0.872,2019-09-16 00:00:00,
9/16/2019 1:00,10,0.747,2019-09-16 01:00:00,
9/16/2019 2:00,10,0.769,2019-09-16 02:00:00,
9/16/2019 3:00,10,0.855,2019-09-16 03:00:00,
9/16/2019 4:00,10,0.756,2019-09-16 04:00:00,
9/16/2019 5:00,10,0.738,2019-09-16 05:00:00,
9/16/2019 6:00,10,0.972,2019-09-16 06:00:00,
9/16/2019 7:00,10,0.996,2019-09-16 07:00:00,
9/16/2019 8:00,10,1.026,2019-09-16 08:00:00,
9/16/2019 9:00,10,0.71,2019-09-16 09:00:00,
9/16/2019 10:00,10,0.696,2019-09-16 10:00:00,
9/16/2019 11:00,10,0.761,2019-09-16 11:00:00,
9/16/2019 12:00,10,0.803,2019-09-16 12:00:00,
9/16/2019 13:00,10,0.689,2019-09-16 13:00:00,
9/16/2019 14:00,10,0.692,2019-09-16 14:00:00,
9/16/2019 15:00,10,0.748,2019-09-16 15:00:00,
9/16/2019 16:00,10,1.01,2019-09-16 16:00:00,
9/16/2019 17:00,10,1.137,2019-09-16 17:00:00,
9/16/2019 18:00,10,1.233,2019-09-16 18:00:00,
9/16/2019 19:00,10,1.287,2019-09-16 19:00:00,
9/16/2019 20:00,10,1.298,2019-09-16 20:00:00,
9/16/2019 21:00,10,1.115,2019-09-16 21:00:00,
9/16/2019 22:00,10,1.014,2019-09-16 22:00:00,
9/16/2019 23:00,10,1.215,2019-09-16 23:00:00,
9/17/2019 0:00,10,1.697,2019-09-17 00:00:00,
9/17/2019 1:00,10,0.964,2019-09-17 01:00:00,
9/17/2019 2:00,10,0.782,2019-09-17 02:00:00,
9/17/2019 3:00,10,0.766,2019-09-17 03:00:00,
9/17/2019 4:00,10,0.891,2019-09-17 04:00:00,
9/17/2019 5:00,10,0.842,2019-09-17 05:00:00,
9/17/2019 6:00,10,0.871,2019-09-17 06:00:00,
9/17/2019 7:00,10,1.028,2019-09-17 07:00:00,
9/17/2019 8:00,10,1.555,2019-09-17 08:00:00,
9/17/2019 9:00,10,1.067,2019-09-17 09:00:00,
9/17/2019 10:00,10,0.909,2019-09-17 10:00:00,
9/17/2019 11:00,10,0.793,2019-09-17 11:00:00,
9/17/2019 12:00,10,0.793,2019-09-17 12:00:00,
9/17/2019 13:00,10,0.817,2019-09-17 13:00:00,
9/17/2019 14:00,10,0.912,2019-09-17 14:00:00,
9/17/2019 15:00,10,0.822,2019-09-17 15:00:00,
9/17/2019 16:00,10,0.819,2019-09-17 16:00:00,
9/17/2019 17:00,10,0.954,2019-09-17 17:00:00,
9/17/2019 18:00,10,1.817,2019-09-17 18:00:00,
9/17/2019 19:00,10,1.333,2019-09-17 19:00:00,
9/17/2019 20:00,10,1.057,2019-09-17 20:00:00,
9/17/2019 21:00,10,3.795,2019-09-17 21:00:00,
9/17/2019 22:00,10,3.029,2019-09-17 22:00:00,
9/17/2019 23:00,10,1.444,2019-09-17 23:00:00,
9/18/2019 0:00,10,0.686,2019-09-18 00:00:00,
9/18/2019 1:00,10,0.64,2019-09-18 01:00:00,
9/18/2019 2:00,10,0.664,2019-09-18 02:00:00,
9/18/2019 3:00,10,0.722,2019-09-18 03:00:00,
9/18/2019 4:00,10,0.626,2019-09-18 04:00:00,
9/18/2019 5:00,10,0.587,2019-09-18 05:00:00,
9/18/2019 6:00,10,0.666,2019-09-18 06:00:00,
9/18/2019 7:00,10,1.013,2019-09-18 07:00:00,
9/18/2019 8:00,10,1.368,2019-09-18 08:00:00,
9/18/2019 9:00,10,1.009,2019-09-18 09:00:00,
9/18/2019 10:00,10,0.617,2019-09-18 10:00:00,
9/18/2019 11:00,10,0.599,2019-09-18 11:00:00,
9/18/2019 12:00,10,0.543,2019-09-18 12:00:00,
9/18/2019 13:00,10,0.624,2019-09-18 13:00:00,
9/18/2019 14:00,10,0.739,2019-09-18 14:00:00,
9/18/2019 15:00,10,0.817,2019-09-18 15:00:00,
9/18/2019 16:00,10,0.993,2019-09-18 16:00:00,
9/18/2019 17:00,10,0.951,2019-09-18 17:00:00,
9/18/2019 18:00,10,0.997,2019-09-18 18:00:00,
9/18/2019 19:00,10,0.96,2019-09-18 19:00:00,
9/18/2019 20:00,10,1.018,2019-09-18 20:00:00,
9/18/2019 21:00,10,0.811,2019-09-18 21:00:00,
9/18/2019 22:00,10,0.833,2019-09-18 22:00:00,
9/18/2019 23:00,10,1.418,2019-09-18 23:00:00,
9/19/2019 0:00,10,0.761,2019-09-19 00:00:00,
9/19/2019 1:00,10,0.578,2019-09-19 01:00:00,
9/19/2019 2:00,10,0.688,2019-09-19 02:00:00,
9/19/2019 3:00,10,0.622,2019-09-19 03:00:00,
9/19/2019 4:00,10,0.563,2019-09-19 04:00:00,
9/19/2019 5:00,10,0.559,2019-09-19 05:00:00,
9/19/2019 6:00,10,0.671,2019-09-19 06:00:00,
9/19/2019 7:00,10,0.891,2019-09-19 07:00:00,
9/19/2019 8:00,10,3.829,2019-09-19 08:00:00,
9/19/2019 9:00,10,2.442,2019-09-19 09:00:00,
9/19/2019 10:00,10,0.628,2019-09-19 10:00:00,
9/19/2019 11:00,10,0.704,2019-09-19 11:00:00,
9/19/2019 12:00,10,0.701,2019-09-19 12:00:00,
9/19/2019 13:00,10,0.634,2019-09-19 13:00:00,
9/19/2019 14:00,10,0.597,2019-09-19 14:00:00,
9/19/2019 15:00,10,0.595,2019-09-19 15:00:00,
9/19/2019 16:00,10,0.753,2019-09-19 16:00:00,
9/19/2019 17:00,10,0.997,2019-09-19 17:00:00,
9/19/2019 18:00,10,0.907,2019-09-19 18:00:00,
9/19/2019 19:00,10,0.912,2019-09-19 19:00:00,
9/19/2019 20:00,10,1.226,2019-09-19 20:00:00,
9/19/2019 21:00,10,1.966,2019-09-19 21:00:00,
9/19/2019 22:00,10,4.165,2019-09-19 22:00:00,
9/19/2019 23:00,10,1.39,2019-09-19 23:00:00,
9/20/2019 0:00,10,0.795,2019-09-20 00:00:00,
9/20/2019 1:00,10,0.701,2019-09-20 01:00:00,
9/20/2019 2:00,10,0.813,2019-09-20 02:00:00,
9/20/2019 3:00,10,0.719,2019-09-20 03:00:00,
9/20/2019 4:00,10,0.645,2019-09-20 04:00:00,
9/20/2019 5:00,10,0.654,2019-09-20 05:00:00,
9/20/2019 6:00,10,0.942,2019-09-20 06:00:00,
9/20/2019 7:00,10,0.973,2019-09-20 07:00:00,
9/20/2019 8:00,10,1.083,2019-09-20 08:00:00,
9/20/2019 9:00,10,0.84,2019-09-20 09:00:00,
9/20/2019 10:00,10,0.806,2019-09-20 10:00:00,
9/20/2019 11:00,10,0.878,2019-09-20 11:00:00,
9/20/2019 12:00,10,0.741,2019-09-20 12:00:00,
9/20/2019 13:00,10,0.72,2019-09-20 13:00:00,
9/20/2019 14:00,10,0.771,2019-09-20 14:00:00,
9/20/2019 15:00,10,0.853,2019-09-20 15:00:00,
9/20/2019 16:00,10,0.966,2019-09-20 16:00:00,
9/20/2019 17:00,10,0.777,2019-09-20 17:00:00,
9/20/2019 18:00,10,1.163,2019-09-20 18:00:00,
9/20/2019 19:00,10,1.379,2019-09-20 19:00:00,
9/20/2019 20:00,10,1.095,2019-09-20 20:00:00,
9/20/2019 21:00,10,1.086,2019-09-20 21:00:00,
9/20/2019 22:00,10,1.464,2019-09-20 22:00:00,
9/20/2019 23:00,10,1.289,2019-09-20 23:00:00,
9/21/2019 0:00,10,0.763,2019-09-21 00:00:00,
9/21/2019 1:00,10,0.812,2019-09-21 01:00:00,
9/21/2019 2:00,10,0.635,2019-09-21 02:00:00,
9/21/2019 3:00,10,0.639,2019-09-21 03:00:00,
9/21/2019 4:00,10,0.707,2019-09-21 04:00:00,
9/21/2019 5:00,10,0.805,2019-09-21 05:00:00,
9/21/2019 6:00,10,0.78,2019-09-21 06:00:00,
9/21/2019 7:00,10,0.891,2019-09-21 07:00:00,
9/21/2019 8:00,10,0.883,2019-09-21 08:00:00,
9/21/2019 9:00,10,0.908,2019-09-21 09:00:00,
9/21/2019 10:00,10,0.8,2019-09-21 10:00:00,
9/21/2019 11:00,10,0.825,2019-09-21 11:00:00,
9/21/2019 12:00,10,0.86,2019-09-21 12:00:00,
9/21/2019 13:00,10,1.048,2019-09-21 13:00:00,
9/21/2019 14:00,10,0.96,2019-09-21 14:00:00,
9/21/2019 15:00,10,0.906,2019-09-21 15:00:00,
9/21/2019 16:00,10,0.819,2019-09-21 16:00:00,
9/21/2019 17:00,10,0.831,2019-09-21 17:00:00,
9/21/2019 18:00,10,0.898,2019-09-21 18:00:00,
9/21/2019 19:00,10,0.963,2019-09-21 19:00:00,
9/21/2019 20:00,10,0.992,2019-09-21 20:00:00,
9/21/2019 21:00,10,1.148,2019-09-21 21:00:00,
9/21/2019 22:00,10,1.237,2019-09-21 22:00:00,
9/21/2019 23:00,10,1.637,2019-09-21 23:00:00,
9/22/2019 0:00,10,1.034,2019-09-22 00:00:00,
9/22/2019 1:00,10,0.804,2019-09-22 01:00:00,
9/22/2019 2:00,10,0.816,2019-09-22 02:00:00,
9/22/2019 3:00,10,0.847,2019-09-22 03:00:00,
9/22/2019 4:00,10,0.891,2019-09-22 04:00:00,
9/22/2019 5:00,10,0.772,2019-09-22 05:00:00,
9/22/2019 6:00,10,0.754,2019-09-22 06:00:00,
9/22/2019 7:00,10,0.743,2019-09-22 07:00:00,
9/22/2019 8:00,10,0.833,2019-09-22 08:00:00,
9/22/2019 9:00,10,1.056,2019-09-22 09:00:00,
9/22/2019 10:00,10,0.829,2019-09-22 10:00:00,
9/22/2019 11:00,10,0.743,2019-09-22 11:00:00,
9/22/2019 12:00,10,0.848,2019-09-22 12:00:00,
9/22/2019 13:00,10,1.07,2019-09-22 13:00:00,
9/22/2019 14:00,10,1.158,2019-09-22 14:00:00,
9/22/2019 15:00,10,1.446,2019-09-22 15:00:00,
9/22/2019 16:00,10,1.093,2019-09-22 16:00:00,
9/22/2019 17:00,10,1.403,2019-09-22 17:00:00,
9/22/2019 18:00,10,1.404,2019-09-22 18:00:00,
9/22/2019 19:00,10,1.935,2019-09-22 19:00:00,
9/22/2019 20:00,10,4.826,2019-09-22 20:00:00,
9/22/2019 21:00,10,0.836,2019-09-22 21:00:00,
9/22/2019 22:00,10,0.85,2019-09-22 22:00:00,
9/22/2019 23:00,10,0.76,2019-09-22 23:00:00,
9/23/2019 0:00,10,0.731,2019-09-23 00:00:00,
9/23/2019 1:00,10,0.724,2019-09-23 01:00:00,
9/23/2019 2:00,10,0.86,2019-09-23 02:00:00,
9/23/2019 3:00,10,0.767,2019-09-23 03:00:00,
9/23/2019 4:00,10,0.716,2019-09-23 04:00:00,
9/23/2019 5:00,10,0.713,2019-09-23 05:00:00,
9/23/2019 6:00,10,0.909,2019-09-23 06:00:00,
9/23/2019 7:00,10,1.119,2019-09-23 07:00:00,
9/23/2019 8:00,10,1.18,2019-09-23 08:00:00,
9/23/2019 9:00,10,0.728,2019-09-23 09:00:00,
9/23/2019 10:00,10,0.739,2019-09-23 10:00:00,
9/23/2019 11:00,10,0.811,2019-09-23 11:00:00,
9/23/2019 12:00,10,0.744,2019-09-23 12:00:00,
9/23/2019 13:00,10,0.684,2019-09-23 13:00:00,
9/23/2019 14:00,10,0.677,2019-09-23 14:00:00,
9/23/2019 15:00,10,0.782,2019-09-23 15:00:00,
9/23/2019 16:00,10,0.855,2019-09-23 16:00:00,
9/23/2019 17:00,10,0.92,2019-09-23 17:00:00,
9/23/2019 18:00,10,1.32,2019-09-23 18:00:00,
9/23/2019 19:00,10,2.573,2019-09-23 19:00:00,
9/23/2019 20:00,10,4.638,2019-09-23 20:00:00,
9/23/2019 21:00,10,1.798,2019-09-23 21:00:00,
9/23/2019 22:00,10,1.092,2019-09-23 22:00:00,
9/23/2019 23:00,10,0.861,2019-09-23 23:00:00,
9/24/2019 0:00,10,0.748,2019-09-24 00:00:00,
9/24/2019 1:00,10,0.711,2019-09-24 01:00:00,
9/24/2019 2:00,10,0.799,2019-09-24 02:00:00,
9/24/2019 3:00,10,0.821,2019-09-24 03:00:00,
9/24/2019 4:00,10,0.75,2019-09-24 04:00:00,
9/24/2019 5:00,10,0.696,2019-09-24 05:00:00,
9/24/2019 6:00,10,0.682,2019-09-24 06:00:00,
9/24/2019 7:00,10,1.095,2019-09-24 07:00:00,
9/24/2019 8:00,10,1.019,2019-09-24 08:00:00,
9/24/2019 9:00,10,0.922,2019-09-24 09:00:00,
9/24/2019 10:00,10,0.725,2019-09-24 10:00:00,
9/24/2019 11:00,10,0.825,2019-09-24 11:00:00,
9/24/2019 12:00,10,0.998,2019-09-24 12:00:00,
9/24/2019 13:00,10,0.88,2019-09-24 13:00:00,
9/24/2019 14:00,10,0.807,2019-09-24 14:00:00,
9/24/2019 15:00,10,0.759,2019-09-24 15:00:00,
9/24/2019 16:00,10,1.038,2019-09-24 16:00:00,
9/24/2019 17:00,10,3.908,2019-09-24 17:00:00,
9/24/2019 18:00,10,1.257,2019-09-24 18:00:00,
9/24/2019 19:00,10,1.102,2019-09-24 19:00:00,
9/24/2019 20:00,10,1.028,2019-09-24 20:00:00,
9/24/2019 21:00,10,1.02,2019-09-24 21:00:00,
9/24/2019 22:00,10,2.338,2019-09-24 22:00:00,
9/24/2019 23:00,10,4.122,2019-09-24 23:00:00,
9/25/2019 0:00,10,0.986,2019-09-25 00:00:00,
9/25/2019 1:00,10,0.824,2019-09-25 01:00:00,
9/25/2019 2:00,10,0.808,2019-09-25 02:00:00,
9/25/2019 3:00,10,0.862,2019-09-25 03:00:00,
9/25/2019 4:00,10,0.933,2019-09-25 04:00:00,
9/25/2019 5:00,10,0.924,2019-09-25 05:00:00,
9/25/2019 6:00,10,0.916,2019-09-25 06:00:00,
9/25/2019 7:00,10,1.036,2019-09-25 07:00:00,
9/25/2019 8:00,10,1.221,2019-09-25 08:00:00,
9/25/2019 9:00,10,0.844,2019-09-25 09:00:00,
9/25/2019 10:00,10,0.881,2019-09-25 10:00:00,
9/25/2019 11:00,10,0.879,2019-09-25 11:00:00,
9/25/2019 12:00,10,0.809,2019-09-25 12:00:00,
9/25/2019 13:00,10,0.755,2019-09-25 13:00:00,
9/25/2019 14:00,10,0.969,2019-09-25 14:00:00,
9/25/2019 15:00,10,1.076,2019-09-25 15:00:00,
9/25/2019 16:00,10,1.014,2019-09-25 16:00:00,
9/25/2019 17:00,10,0.91,2019-09-25 17:00:00,
9/25/2019 18:00,10,0.837,2019-09-25 18:00:00,
9/25/2019 19:00,10,0.691,2019-09-25 19:00:00,
9/25/2019 20:00,10,0.647,2019-09-25 20:00:00,
9/25/2019 21:00,10,0.704,2019-09-25 21:00:00,
9/25/2019 22:00,10,1.003,2019-09-25 22:00:00,
9/25/2019 23:00,10,0.818,2019-09-25 23:00:00,
9/26/2019 0:00,10,0.84,2019-09-26 00:00:00,
9/26/2019 1:00,10,0.744,2019-09-26 01:00:00,
9/26/2019 2:00,10,0.723,2019-09-26 02:00:00,
9/26/2019 3:00,10,0.878,2019-09-26 03:00:00,
9/26/2019 4:00,10,0.874,2019-09-26 04:00:00,
9/26/2019 5:00,10,0.795,2019-09-26 05:00:00,
9/26/2019 6:00,10,0.664,2019-09-26 06:00:00,
9/26/2019 7:00,10,0.798,2019-09-26 07:00:00,
9/26/2019 8:00,10,1.133,2019-09-26 08:00:00,
9/26/2019 9:00,10,1.017,2019-09-26 09:00:00,
9/26/2019 10:00,10,0.766,2019-09-26 10:00:00,
9/26/2019 11:00,10,0.761,2019-09-26 11:00:00,
9/26/2019 12:00,10,0.744,2019-09-26 12:00:00,
9/26/2019 13:00,10,0.834,2019-09-26 13:00:00,
9/26/2019 14:00,10,0.763,2019-09-26 14:00:00,
9/26/2019 15:00,10,0.735,2019-09-26 15:00:00,
9/26/2019 16:00,10,0.866,2019-09-26 16:00:00,
9/26/2019 17:00,10,1.103,2019-09-26 17:00:00,
9/26/2019 18:00,10,1.185,2019-09-26 18:00:00,
9/26/2019 19:00,10,1.179,2019-09-26 19:00:00,
9/26/2019 20:00,10,1.525,2019-09-26 20:00:00,
9/26/2019 21:00,10,2.04,2019-09-26 21:00:00,
9/26/2019 22:00,10,3.533,2019-09-26 22:00:00,
9/26/2019 23:00,10,4.26,2019-09-26 23:00:00,
9/27/2019 0:00,10,0.739,2019-09-27 00:00:00,
9/27/2019 1:00,10,0.685,2019-09-27 01:00:00,
9/27/2019 2:00,10,0.683,2019-09-27 02:00:00,
9/27/2019 3:00,10,0.631,2019-09-27 03:00:00,
9/27/2019 4:00,10,0.572,2019-09-27 04:00:00,
9/27/2019 5:00,10,0.568,2019-09-27 05:00:00,
9/27/2019 6:00,10,0.64,2019-09-27 06:00:00,
9/27/2019 7:00,10,1.016,2019-09-27 07:00:00,
9/27/2019 8:00,10,1.078,2019-09-27 08:00:00,
9/27/2019 9:00,10,0.665,2019-09-27 09:00:00,
9/27/2019 10:00,10,0.639,2019-09-27 10:00:00,
9/27/2019 11:00,10,0.718,2019-09-27 11:00:00,
9/27/2019 12:00,10,0.62,2019-09-27 12:00:00,
9/27/2019 13:00,10,0.604,2019-09-27 13:00:00,
9/27/2019 14:00,10,0.564,2019-09-27 14:00:00,
9/27/2019 15:00,10,0.66,2019-09-27 15:00:00,
9/27/2019 16:00,10,0.913,2019-09-27 16:00:00,
9/27/2019 17:00,10,0.796,2019-09-27 17:00:00,
9/27/2019 18:00,10,0.86,2019-09-27 18:00:00,
9/27/2019 19:00,10,0.667,2019-09-27 19:00:00,
9/27/2019 20:00,10,0.639,2019-09-27 20:00:00,
9/27/2019 21:00,10,0.644,2019-09-27 21:00:00,
9/27/2019 22:00,10,0.542,2019-09-27 22:00:00,
9/27/2019 23:00,10,0.602,2019-09-27 23:00:00,
9/28/2019 0:00,10,0.599,2019-09-28 00:00:00,
9/28/2019 1:00,10,0.498,2019-09-28 01:00:00,
9/28/2019 2:00,10,0.489,2019-09-28 02:00:00,
9/28/2019 3:00,10,0.593,2019-09-28 03:00:00,
9/28/2019 4:00,10,0.618,2019-09-28 04:00:00,
9/28/2019 5:00,10,0.571,2019-09-28 05:00:00,
9/28/2019 6:00,10,0.502,2019-09-28 06:00:00,
9/28/2019 7:00,10,0.494,2019-09-28 07:00:00,
9/28/2019 8:00,10,0.581,2019-09-28 08:00:00,
9/28/2019 9:00,10,0.601,2019-09-28 09:00:00,
9/28/2019 10:00,10,0.519,2019-09-28 10:00:00,
9/28/2019 11:00,10,0.487,2019-09-28 11:00:00,
9/28/2019 12:00,10,0.539,2019-09-28 12:00:00,
9/28/2019 13:00,10,0.608,2019-09-28 13:00:00,
9/28/2019 14:00,10,0.497,2019-09-28 14:00:00,
9/28/2019 15:00,10,0.506,2019-09-28 15:00:00,
9/28/2019 16:00,10,0.711,2019-09-28 16:00:00,
9/28/2019 17:00,10,0.639,2019-09-28 17:00:00,
9/28/2019 18:00,10,0.542,2019-09-28 18:00:00,
9/28/2019 19:00,10,0.579,2019-09-28 19:00:00,
9/28/2019 20:00,10,0.496,2019-09-28 20:00:00,
9/28/2019 21:00,10,0.599,2019-09-28 21:00:00,
9/28/2019 22:00,10,0.57,2019-09-28 22:00:00,
9/28/2019 23:00,10,0.481,2019-09-28 23:00:00,
9/29/2019 0:00,10,0.485,2019-09-29 00:00:00,
9/29/2019 1:00,10,0.617,2019-09-29 01:00:00,
9/29/2019 2:00,10,0.636,2019-09-29 02:00:00,
9/29/2019 3:00,10,0.504,2019-09-29 03:00:00,
9/29/2019 4:00,10,0.497,2019-09-29 04:00:00,
9/29/2019 5:00,10,0.536,2019-09-29 05:00:00,
9/29/2019 6:00,10,0.616,2019-09-29 06:00:00,
9/29/2019 7:00,10,0.606,2019-09-29 07:00:00,
9/29/2019 8:00,10,0.502,2019-09-29 08:00:00,
9/29/2019 9:00,10,0.5,2019-09-29 09:00:00,
9/29/2019 10:00,10,0.531,2019-09-29 10:00:00,
9/29/2019 11:00,10,0.614,2019-09-29 11:00:00,
9/29/2019 12:00,10,0.707,2019-09-29 12:00:00,
9/29/2019 13:00,10,1.736,2019-09-29 13:00:00,
9/29/2019 14:00,10,0.802,2019-09-29 14:00:00,
9/29/2019 15:00,10,1.261,2019-09-29 15:00:00,
9/29/2019 16:00,10,2.628,2019-09-29 16:00:00,
9/29/2019 17:00,10,3.859,2019-09-29 17:00:00,
9/29/2019 18:00,10,0.892,2019-09-29 18:00:00,
9/29/2019 19:00,10,1.141,2019-09-29 19:00:00,
9/29/2019 20:00,10,2.782,2019-09-29 20:00:00,
9/29/2019 21:00,10,5.965,2019-09-29 21:00:00,
9/29/2019 22:00,10,3.343,2019-09-29 22:00:00,
9/29/2019 23:00,10,1.072,2019-09-29 23:00:00,
9/30/2019 0:00,10,3.184,2019-09-30 00:00:00,
9/30/2019 1:00,10,2.426,2019-09-30 01:00:00,
9/30/2019 2:00,10,0.745,2019-09-30 02:00:00,
9/30/2019 3:00,10,0.618,2019-09-30 03:00:00,
9/30/2019 4:00,10,0.59,2019-09-30 04:00:00,
9/30/2019 5:00,10,0.571,2019-09-30 05:00:00,
9/30/2019 6:00,10,0.746,2019-09-30 06:00:00,
9/30/2019 7:00,10,0.862,2019-09-30 07:00:00,
9/30/2019 8:00,10,1.168,2019-09-30 08:00:00,
9/30/2019 9:00,10,0.669,2019-09-30 09:00:00,
9/30/2019 10:00,10,0.627,2019-09-30 10:00:00,
9/30/2019 11:00,10,0.682,2019-09-30 11:00:00,
9/30/2019 12:00,10,0.744,2019-09-30 12:00:00,
9/30/2019 13:00,10,0.585,2019-09-30 13:00:00,
9/30/2019 14:00,10,0.563,2019-09-30 14:00:00,
9/30/2019 15:00,10,0.584,2019-09-30 15:00:00,
9/30/2019 16:00,10,1.072,2019-09-30 16:00:00,
9/30/2019 17:00,10,1.115,2019-09-30 17:00:00,
9/30/2019 18:00,10,1.153,2019-09-30 18:00:00,
9/30/2019 19:00,10,1.077,2019-09-30 19:00:00,
9/30/2019 20:00,10,1.282,2019-09-30 20:00:00,
9/30/2019 21:00,10,1.266,2019-09-30 21:00:00,
9/30/2019 22:00,10,1.236,2019-09-30 22:00:00,
9/30/2019 23:00,10,1.331,2019-09-30 23:00:00,
10/1/2019 1:00,10,0.808,2019-10-01 01:00:00,
10/1/2019 2:00,10,0.676,2019-10-01 02:00:00,
10/1/2019 3:00,10,0.661,2019-10-01 03:00:00,
10/1/2019 4:00,10,0.721,2019-10-01 04:00:00,
10/1/2019 5:00,10,0.767,2019-10-01 05:00:00,
10/1/2019 6:00,10,0.646,2019-10-01 06:00:00,
10/1/2019 7:00,10,0.952,2019-10-01 07:00:00,
10/1/2019 8:00,10,1.183,2019-10-01 08:00:00,
10/1/2019 9:00,10,0.962,2019-10-01 09:00:00,
10/1/2019 10:00,10,0.783,2019-10-01 10:00:00,
10/1/2019 11:00,10,0.722,2019-10-01 11:00:00,
10/1/2019 12:00,10,0.666,2019-10-01 12:00:00,
10/1/2019 13:00,10,0.828,2019-10-01 13:00:00,
10/1/2019 14:00,10,0.938,2019-10-01 14:00:00,
10/1/2019 15:00,10,1.293,2019-10-01 15:00:00,
10/1/2019 16:00,10,0.777,2019-10-01 16:00:00,
10/1/2019 17:00,10,0.621,2019-10-01 17:00:00,
10/1/2019 18:00,10,0.635,2019-10-01 18:00:00,
10/1/2019 19:00,10,1.153,2019-10-01 19:00:00,
10/1/2019 20:00,10,0.85,2019-10-01 20:00:00,
10/1/2019 21:00,10,1.032,2019-10-01 21:00:00,
10/1/2019 22:00,10,1.431,2019-10-01 22:00:00,
10/1/2019 23:00,10,1.081,2019-10-01 23:00:00,
10/2/2019 0:00,10,2.213,2019-10-02 00:00:00,
10/2/2019 1:00,10,2.849,2019-10-02 01:00:00,
10/2/2019 2:00,10,0.603,2019-10-02 02:00:00,
10/2/2019 3:00,10,0.655,2019-10-02 03:00:00,
10/2/2019 4:00,10,0.567,2019-10-02 04:00:00,
10/2/2019 5:00,10,0.536,2019-10-02 05:00:00,
10/2/2019 6:00,10,0.538,2019-10-02 06:00:00,
10/2/2019 7:00,10,0.76,2019-10-02 07:00:00,
10/2/2019 8:00,10,0.962,2019-10-02 08:00:00,
10/2/2019 9:00,10,0.716,2019-10-02 09:00:00,
10/2/2019 10:00,10,0.556,2019-10-02 10:00:00,
10/2/2019 11:00,10,0.582,2019-10-02 11:00:00,
10/2/2019 12:00,10,0.637,2019-10-02 12:00:00,
10/2/2019 13:00,10,0.7,2019-10-02 13:00:00,
10/2/2019 14:00,10,0.774,2019-10-02 14:00:00,
10/2/2019 15:00,10,0.839,2019-10-02 15:00:00,
10/2/2019 16:00,10,0.815,2019-10-02 16:00:00,
10/2/2019 17:00,10,1.113,2019-10-02 17:00:00,
10/2/2019 18:00,10,1.606,2019-10-02 18:00:00,
10/2/2019 19:00,10,1.082,2019-10-02 19:00:00,
10/2/2019 20:00,10,1.131,2019-10-02 20:00:00,
10/2/2019 21:00,10,0.95,2019-10-02 21:00:00,
10/2/2019 22:00,10,1.001,2019-10-02 22:00:00,
10/2/2019 23:00,10,1.196,2019-10-02 23:00:00,
10/3/2019 0:00,10,1.094,2019-10-03 00:00:00,
10/3/2019 1:00,10,0.778,2019-10-03 01:00:00,
10/3/2019 2:00,10,0.735,2019-10-03 02:00:00,
10/3/2019 3:00,10,0.62,2019-10-03 03:00:00,
10/3/2019 4:00,10,0.603,2019-10-03 04:00:00,
10/3/2019 5:00,10,0.602,2019-10-03 05:00:00,
10/3/2019 6:00,10,0.713,2019-10-03 06:00:00,
10/3/2019 7:00,10,0.655,2019-10-03 07:00:00,
10/3/2019 8:00,10,0.97,2019-10-03 08:00:00,
10/3/2019 9:00,10,0.755,2019-10-03 09:00:00,
10/3/2019 10:00,10,0.642,2019-10-03 10:00:00,
10/3/2019 11:00,10,0.638,2019-10-03 11:00:00,
10/3/2019 12:00,10,0.576,2019-10-03 12:00:00,
10/3/2019 13:00,10,0.53,2019-10-03 13:00:00,
10/3/2019 14:00,10,0.53,2019-10-03 14:00:00,
10/3/2019 15:00,10,0.577,2019-10-03 15:00:00,
10/3/2019 16:00,10,0.961,2019-10-03 16:00:00,
10/3/2019 17:00,10,1.175,2019-10-03 17:00:00,
10/3/2019 18:00,10,1.165,2019-10-03 18:00:00,
10/3/2019 19:00,10,1.023,2019-10-03 19:00:00,
10/3/2019 20:00,10,1.233,2019-10-03 20:00:00,
10/3/2019 21:00,10,1.199,2019-10-03 21:00:00,
10/3/2019 22:00,10,1.534,2019-10-03 22:00:00,
10/3/2019 23:00,10,0.74,2019-10-03 23:00:00,
10/4/2019 0:00,10,0.522,2019-10-04 00:00:00,
10/4/2019 1:00,10,0.839,2019-10-04 01:00:00,
10/4/2019 2:00,10,0.605,2019-10-04 02:00:00,
10/4/2019 3:00,10,0.502,2019-10-04 03:00:00,
10/4/2019 4:00,10,0.504,2019-10-04 04:00:00,
10/4/2019 5:00,10,0.546,2019-10-04 05:00:00,
10/4/2019 6:00,10,0.717,2019-10-04 06:00:00,
10/4/2019 7:00,10,0.643,2019-10-04 07:00:00,
10/4/2019 8:00,10,1.101,2019-10-04 08:00:00,
10/4/2019 9:00,10,0.576,2019-10-04 09:00:00,
10/4/2019 10:00,10,0.695,2019-10-04 10:00:00,
10/4/2019 11:00,10,0.834,2019-10-04 11:00:00,
